execution_id,timestamp,fecha,hora,franja,sonda_id,sonda_nombre,isp,asn_origen,ubicacion,tipo_sonda,ip_origen_observada,src_addr,dst_ip,sitio_web,msm_id,sent,rcvd,estado_ping,alcanzable_icmp,packet_loss_pct,rtt_exec_ms,rtt_avg_ripe_ms,rtt_min_ripe_ms,rtt_max_ripe_ms,n_rtt_validos
ping-180880310-1014400-1782525837-1277,2026-06-26 22:03:57,2026-06-26,22:03:57,Nocturna (~22:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.96,192.168.122.242,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1014400-1782569028-1278,2026-06-27 10:03:48,2026-06-27,10:03:48,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.96,192.168.122.242,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-32877-1782525955-1279,2026-06-26 22:05:55,2026-06-26,22:05:55,Nocturna (~22:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.177.234,192.168.1.186,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-32877-1782569165-1280,2026-06-27 10:06:05,2026-06-27,10:06:05,Matutina (~10:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.177.234,192.168.1.186,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1011292-1782525831-1281,2026-06-26 22:03:51,2026-06-26,22:03:51,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1011292-1782569029-1282,2026-06-27 10:03:49,2026-06-27,10:03:49,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-6978-1782525724-1283,2026-06-26 22:02:04,2026-06-26,22:02:04,Nocturna (~22:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-6978-1782568924-1284,2026-06-27 10:02:04,2026-06-27,10:02:04,Matutina (~10:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1010206-1782525983-1285,2026-06-26 22:06:23,2026-06-26,22:06:23,Nocturna (~22:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1010206-1782569182-1286,2026-06-27 10:06:22,2026-06-27,10:06:22,Matutina (~10:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1003784-1782525830-1287,2026-06-26 22:03:50,2026-06-26,22:03:50,Nocturna (~22:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1003784-1782569036-1288,2026-06-27 10:03:56,2026-06-27,10:03:56,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-6978-1782439310-1289,2026-06-25 22:01:50,2026-06-25,22:01:50,Nocturna (~22:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-6978-1782482517-1290,2026-06-26 10:01:57,2026-06-26,10:01:57,Matutina (~10:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,13.306372666666666,13.306372666666666,13.222847,13.440453,3
ping-180880310-32877-1782439557-1291,2026-06-25 22:05:57,2026-06-25,22:05:57,Nocturna (~22:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.177.234,192.168.1.186,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-32877-1782482766-1292,2026-06-26 10:06:06,2026-06-26,10:06:06,Matutina (~10:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.177.234,192.168.1.186,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,80.664712,80.664712,80.503873,80.792642,3
ping-180880310-1010206-1782439583-1293,2026-06-25 22:06:23,2026-06-25,22:06:23,Nocturna (~22:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1010206-1782482792-1294,2026-06-26 10:06:32,2026-06-26,10:06:32,Matutina (~10:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,51.37607800000001,51.37607800000001,49.572805,53.575192,3
ping-180880310-1011292-1782439427-1295,2026-06-25 22:03:47,2026-06-25,22:03:47,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-1011292-1782482634-1296,2026-06-26 10:03:54,2026-06-26,10:03:54,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,75.898271,75.898271,75.756117,76.156264,3
ping-180880310-7594-1782439279-1297,2026-06-25 22:01:19,2026-06-25,22:01:19,Nocturna (~22:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,150.185.169.243,Intranet ULA,180880310,3,0,Sin respuesta,False,100.0,,,,,0
ping-180880310-7594-1782482476-1298,2026-06-26 10:01:16,2026-06-26,10:01:16,Matutina (~10:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,150.185.169.243,Intranet ULA,180880310,3,3,Respuesta completa,True,0.0,88.54929,88.54929,88.527434,88.564098,3
